i status r z
<type 'numpy.int64'> <type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'>
737 0 2.043e-09 -1.055e-08
738 0 1.638e-09 -1.0844e-08
739 0 1.638e-09 1.0844e-08
740 0 2.042e-09 1.0551e-08
741 0 3.28e-10 4.115e-09
742 0 7.04e-10 -2.049e-09
743 0 1.116e-09 1.156e-09
744 0 3.07e-10 2.198e-09
745 0 4.14e-10 2.217e-09
746 0 1.193e-09 5.032e-09
747 0 2.81e-10 3.203e-09
748 0 4.5e-10 -2.825e-09
749 0 1.109e-09 1.026e-09
750 0 1.109e-09 -1.026e-09
751 0 1.108e-09 -7.429e-09
752 0 7.004e-09 8.989e-09
753 0 1.258e-09 -5.361e-09
754 0 2.43e-10 1.795e-09
755 0 4.92e-10 7.558e-09
756 0 4.92e-10 -7.558e-09
757 0 7.832e-09 1.2105e-08
758 0 5.33e-10 6.938e-09
759 0 5.28e-10 -1.655e-09
760 0 6.527e-09 3.939e-09
761 0 6.525e-09 -3.938e-09
762 0 1.111e-09 -1.156e-09
763 0 1.111e-09 7.444e-09
764 0 1.27e-09 -6.835e-09
765 0 1.265e-09 -4.42e-10
766 0 1.265e-09 4.42e-10
767 0 9.023e-09 -2.652e-09
768 0 9.029e-09 2.643e-09
769 0 9.48e-10 -4.371e-09
770 0 2.44e-10 6.79e-09
771 0 2.46e-10 -1.806e-09
772 0 1.14e-10 -5.697e-09
773 0 6.9e-10 2.562e-09
774 0 6.48e-10 2.65e-09
775 0 5.14e-10 5.85e-09
776 0 4.08e-10 5.808e-09
777 0 3.49e-10 3.293e-09
778 0 7.609e-09 -1.1408e-08
779 0 8.186e-09 -1.3145e-08
780 0 6.815e-09 -6.741e-09
781 0 8.756e-09 5.493e-09
782 0 1.074e-09 4.442e-09
783 0 1.048e-09 -6.851e-09
784 0 1.049e-09 -5.45e-10
785 0 1.049e-09 5.45e-10
786 0 1.082e-09 -6.1e-11
787 0 1.089e-09 -6.783e-09
788 0 7.042e-09 1.0334e-08
789 0 9.277e-09 -3.741e-09
790 0 9.19e-09 3.673e-09
791 0 1.112e-09 -5.578e-09
792 0 1.014e-09 -5.544e-09
793 0 8.044e-09 -5.456e-09
794 0 1.149e-09 1.709e-09
795 0 3.38e-10 -2.971e-09
796 0 3.43e-10 -6.378e-09
797 0 1.169e-09 -1.29e-10
798 0 6.84e-10 6.636e-09
799 0 1.2921e-08 -4.283e-09
800 0 1.2921e-08 4.283e-09
801 0 5.54e-09 6.085e-09
802 0 5.55e-09 -6.128e-09
803 0 6.83e-10 2.36e-10
804 0 1.184e-09 1.15e-10
805 0 1.088e-09 5e-11
806 0 5e-10 -6.066e-09
807 0 4.13e-10 -6.119e-09
808 0 1.3539e-08 2.255e-09
809 0 1.3539e-08 -2.255e-09
810 0 7.72e-10 7.279e-09
811 0 7.71e-10 -1.324e-09
812 0 3.37e-10 -7.01e-09
813 0 4.9e-10 1.595e-09
814 0 7.68e-10 -7.281e-09
815 0 7.68e-10 -8.79e-10
816 0 7.68e-10 8.79e-10
817 0 5.748e-09 1.0718e-08
818 0 5.759e-09 -1.0716e-08
819 0 1.26e-10 -2.509e-09
820 0 5.84e-10 5.17e-09
821 0 6.16e-10 -6.303e-09
822 0 2.149e-09 1.3775e-08
823 0 1.75e-09 1.3771e-08
824 0 2.149e-09 -1.3775e-08
825 0 1.75e-09 -1.3771e-08
826 0 5.84e-10 1.885e-09
827 0 1.2526e-08 -5.027e-09
828 0 1.2526e-08 5.027e-09
829 0 2.43e-10 3.94e-10
830 0 2.44e-10 -3.97e-10
831 0 8.87e-10 -2.255e-09
832 0 9.812e-09 1.3549e-08
833 0 9.842e-09 -1.3593e-08
834 0 1.25e-09 -5.905e-09
835 0 1.155e-09 4.489e-09
836 0 5.15e-10 -3.968e-09
837 0 4.45e-10 -4.979e-09
838 0 5.9e-10 7.721e-09
839 0 5.9e-10 -7.721e-09
840 0 1.27e-10 5.48e-09
841 0 4.98e-10 -4.892e-09
842 0 5.05e-10 6.56e-09
843 0 1.045e-09 3.24e-09
844 0 8.97e-10 -6.051e-09
845 0 9.25e-10 -5.972e-09
846 0 6.38e-10 5.248e-09
847 0 7.22e-09 1.2971e-08
848 0 6.904e-09 1.2711e-08
849 0 6.885e-09 -1.2713e-08
850 0 7.195e-09 -1.2963e-08
851 0 1.17e-10 4.499e-09
852 0 2.008e-09 -1.0101e-08
853 0 2.008e-09 1.0102e-08
854 0 9.88e-10 5.093e-09
855 0 2.843e-09 1.0443e-08
856 0 2.845e-09 -1.044e-08
857 0 5.23e-10 -3.093e-09
858 0 5.26e-10 -5.44e-10
859 0 5.33e-10 5.38e-10
860 0 4.1e-10 -6.832e-09
861 0 8.437e-09 -1.3431e-08
862 0 7.091e-09 1.1935e-08
863 0 7.07e-09 -1.1937e-08
864 0 9.15e-09 5.54e-09
865 0 8.562e-09 6.273e-09
866 0 1.022e-09 5.183e-09
867 0 5.241e-09 2.307e-09
868 0 5.241e-09 -2.307e-09
869 0 1.1506e-08 -2.915e-09
870 0 1.1507e-08 2.919e-09
871 0 3.56e-10 3.11e-09
872 0 3.23e-10 3.01e-09
873 0 3.19e-10 3.393e-09
874 0 1.0075e-08 -9.184e-09
875 0 6.52e-10 8.491e-09
876 0 6.52e-10 -8.491e-09
877 0 6.89e-10 1.656e-09
878 0 1.29e-10 -3.553e-09
879 0 5.14e-10 -4.071e-09
880 0 7.39e-10 4.43e-10
881 0 8.4e-10 3.94e-10
882 0 8.49e-10 -6.808e-09
883 0 7.32e-10 -6.849e-09
884 0 9.106e-09 1.1227e-08
885 0 9.306e-09 1.1526e-08
886 0 8.96e-10 -7.562e-09
887 0 8.96e-10 7.562e-09
888 0 4.99e-10 -5.931e-09
889 0 4.1e-10 -5.884e-09
890 0 4.22e-10 1.222e-09
891 0 5.434e-09 1.2289e-08
892 0 5.434e-09 -1.2289e-08
893 0 3.43e-10 4.199e-09
894 0 2.7e-10 -3.98e-09
895 0 1.3084e-08 -1.1759e-08
896 0 7.434e-09 -1.1889e-08
897 0 1.003e-09 -1.435e-09
898 0 9.98e-10 7.179e-09
899 0 1.279e-09 5.977e-09
900 0 6.9e-11 -2.993e-09
901 0 5.089e-09 1.308e-08
902 0 4.904e-09 1.3438e-08
903 0 4.904e-09 -1.3438e-08
904 0 5.089e-09 -1.308e-08
905 0 6.1e-11 -5.394e-09
906 0 1.222e-09 -2.549e-09
907 0 1.237e-09 6.076e-09
908 0 1.2107e-08 1.0119e-08
909 0 7.43e-10 6.843e-09
910 0 8.57e-10 6.801e-09
911 0 1.244e-08 1.0063e-08
912 0 6.31e-10 6.015e-09
913 0 3.983e-09 1.2991e-08
914 0 3.983e-09 -1.2991e-08
915 0 1.2236e-08 -9.946e-09
916 0 9.953e-09 3.426e-09
917 0 1.0306e-08 3.498e-09
918 0 5.6e-11 7.622e-09
919 0 5.6e-11 -7.622e-09
920 0 8.91e-10 1.539e-09
921 0 2.982e-09 -9.222e-09
922 0 2.972e-09 9.208e-09
923 0 1.22e-10 7.556e-09
924 0 1.22e-10 -7.556e-09
925 0 2.632e-09 -9.111e-09
926 0 2.631e-09 9.11e-09
927 0 6.35e-10 -6.76e-09
928 0 6.71e-10 -6.651e-09
929 0 1.26e-10 -4.547e-09
930 0 1.22e-10 -4.458e-09
931 0 7.629e-09 1.135e-08
932 0 1.0082e-08 9.18e-09
933 0 8.627e-09 5.024e-09
934 0 5.716e-09 -1.378e-08
935 0 5.716e-09 1.378e-08
936 0 4.04e-10 -6.662e-09
937 0 1.056e-09 5.928e-09
938 0 4.43e-10 6.982e-09
939 0 4.41e-10 -1.612e-09
940 0 2.14e-10 -4.391e-09
941 0 6.14e-10 5.79e-09
942 0 1.238e-09 2.328e-09
943 0 6e-10 2.89e-09
944 0 1.0581e-08 1.158e-08
945 0 1.0605e-08 1.1127e-08
946 0 1.0086e-08 -1.154e-08
947 0 1.0251e-08 -1.1856e-08
948 0 1.156e-09 1.0158e-08
949 0 1.156e-09 -1.0158e-08
950 0 8.709e-09 1.413e-08
951 0 8.735e-09 -1.4114e-08
952 0 1.3833e-08 -1.0449e-08
953 0 3.782e-09 8.809e-09
954 0 3.781e-09 -8.808e-09
955 0 8.69e-09 -1.1455e-08
956 0 1.053e-09 7.014e-09
957 0 1.118e-09 6.946e-09
958 0 1.3759e-08 -1.32e-08
959 0 1.3845e-08 -1.2799e-08
960 0 1.3692e-08 -1.0939e-08
961 0 6.28e-10 -2.603e-09
962 0 1.1596e-08 4.426e-09
963 0 1.1537e-08 -4.417e-09
964 0 7.27e-10 -1.37e-10
965 0 2.22e-10 4.472e-09
966 0 4.86e-10 5.152e-09
967 0 1.1362e-08 4.654e-09
968 0 1.1304e-08 -4.654e-09
969 0 2.28e-10 -4.712e-09
970 0 1.2949e-08 4.768e-09
971 0 1.2949e-08 -4.768e-09
972 0 1.0343e-08 -1.1136e-08
973 0 1.247e-09 3.29e-09
974 0 3.235e-09 -1.3318e-08
975 0 3.235e-09 1.3318e-08
976 0 9.628e-09 1.2136e-08
977 0 2.497e-09 1.0728e-08
978 0 2.499e-09 -1.0727e-08
979 0 7.82e-10 2.538e-09
980 0 5.207e-09 -6.727e-09
981 0 5.207e-09 6.727e-09
982 0 1.146e-09 -5.683e-09
983 0 9.33e-10 4.769e-09
984 0 1.068e-09 -3.831e-09
985 0 5.27e-10 -6.973e-09
986 0 1.3002e-08 1.0525e-08
987 0 2.536e-09 1.1131e-08
988 0 2.538e-09 -1.113e-08
989 0 2.44e-10 -2.506e-09
990 0 1.156e-09 2.302e-09
991 0 8.847e-09 -5.496e-09
992 0 8.979e-09 -5.163e-09
993 0 6.48e-10 3.55e-10
994 0 1.1833e-08 -3.119e-09
995 0 1.1834e-08 3.123e-09
996 0 1.041e-09 3.147e-09
997 0 1.216e-09 6.973e-09
998 0 1.219e-09 -1.613e-09
999 0 5.04e-10 7.783e-09
1000 0 5.04e-10 -7.783e-09
1001 0 1.3671e-08 1.087e-08
1002 0 5.21e-10 4.616e-09
1003 0 1.163e-09 4.803e-09
1004 0 8.39e-10 -3.785e-09
1005 0 6.82e-10 2.733e-09
1006 0 8.66e-10 -6.689e-09
1007 0 2.32e-10 -3.734e-09
1008 0 7.23e-10 -4.59e-09
1009 0 9.502e-09 -1.3864e-08
1010 0 9.109e-09 -1.3795e-08
1011 0 9.462e-09 1.383e-08
1012 0 9.049e-09 1.3767e-08
1013 0 1.3189e-08 1.0948e-08
1014 0 1.057e-09 -7.019e-09
1015 0 1.118e-09 -6.948e-09
1016 0 6.26e-10 -4.593e-09
1017 0 1.18e-10 2.651e-09
1018 0 1.218e-09 1.0653e-08
1019 0 1.218e-09 -1.0653e-08
1020 0 9.373e-09 9.605e-09
1021 0 8.932e-09 9.533e-09
1022 0 4.541e-09 -1.1946e-08
1023 0 4.537e-09 1.1943e-08
1024 0 4e-10 5.204e-09
1025 0 7.73e-10 5.222e-09
1026 0 1.236e-09 -3.376e-09
1027 0 1.0166e-08 1.0862e-08
1028 0 6.2e-11 -5.999e-09
1029 0 1.98e-10 -2.856e-09
1030 0 1.3e-10 -6.873e-09
1031 0 1.3656e-08 6.725e-09
1032 0 1.3665e-08 -6.726e-09
1033 0 5.243e-09 -9.366e-09
1034 0 5.198e-09 9.366e-09
1035 0 6.841e-09 -7.13e-09
1036 0 1.197e-09 5.123e-09
1037 0 7.437e-09 2.407e-09
1038 0 7.437e-09 -2.407e-09
1039 0 1.19e-10 4.697e-09
1040 0 6.51e-10 6.756e-09
1041 0 1.288e-08 1.282e-08
1042 0 9.12e-10 7.51e-10
1043 0 8.12e-10 7.93e-10
1044 0 8.12e-10 -7.93e-10
1045 0 9.12e-10 -7.51e-10
1046 0 9.09e-10 -7.157e-09
1047 0 8.12e-10 -7.194e-09
1048 0 1.3048e-08 1.243e-08
1049 0 4.102e-09 -8.755e-09
1050 0 4.103e-09 8.756e-09
1051 0 6.375e-09 -1.2216e-08
1052 0 6.252e-09 -1.1902e-08
1053 0 6.255e-09 1.1902e-08
1054 0 6.377e-09 1.2215e-08
1055 0 1.276e-09 2.139e-09
1056 0 9.327e-09 -1.2102e-08
1057 0 1.1699e-08 -1.0663e-08
1058 0 1.169e-08 1.064e-08
1059 0 6e-11 -4.804e-09
1060 0 4.131e-09 1.3363e-08
1061 0 4.131e-09 -1.3363e-08
1062 0 4.795e-09 -8.688e-09
1063 0 4.795e-09 8.688e-09
1064 0 6.97e-10 6.295e-09
1065 0 5.461e-09 -7.389e-09
1066 0 5.461e-09 7.389e-09
1067 0 6.16e-10 -3.084e-09
1068 0 9.13e-10 -1.462e-09
1069 0 8.13e-10 -1.411e-09
1070 0 8.14e-10 7.193e-09
1071 0 9.09e-10 7.154e-09
1072 0 1.124e-09 1.954e-09
1073 0 7.82e-10 -4.783e-09
1074 0 4.68e-10 -7.184e-09
1075 0 5.84e-10 -7.198e-09
1076 0 2.55e-10 -7.07e-09
1077 0 5.11e-10 4.87e-09
1078 0 7.85e-10 -6.621e-09
1079 0 6.051e-09 3.064e-09
1080 0 6.458e-09 3.154e-09
1081 0 6.051e-09 -3.064e-09
1082 0 6.458e-09 -3.154e-09
1083 0 1.0963e-08 -1.0461e-08
1084 0 1.0964e-08 1.0449e-08
1085 0 1.221e-09 -6.977e-09
1086 0 1.217e-09 -5.98e-10
1087 0 1.217e-09 5.98e-10
1088 0 5.37e-10 -8.1e-11
1089 0 6.09e-10 -1.46e-10
1090 0 2.34e-10 4.72e-09
1091 0 3.3e-10 5.491e-09
1092 0 4.24e-10 -4.586e-09
1093 0 9.374e-09 -9.58e-09
1094 0 8.935e-09 -9.492e-09
1095 0 1.069e-09 -5.057e-09
1096 0 1.22e-10 2.747e-09
1097 0 8.304e-09 1.1879e-08
1098 0 8.409e-09 -5.999e-09
1099 0 1.3769e-08 -1.4071e-08
1100 0 1.3767e-08 1.4067e-08
1101 0 5.5e-11 -3.62e-09
1102 0 1.102e-08 -9.541e-09
1103 0 1.102e-08 9.542e-09
1104 0 5.69e-10 -3.27e-09
1105 0 5.52e-10 -3.353e-09
1106 0 5.879e-09 -1.3398e-08
1107 0 5.879e-09 1.3398e-08
1108 0 1.3975e-08 6.947e-09
1109 0 1.3983e-08 -6.948e-09
1110 0 6.714e-09 1.0501e-08
1111 0 1.1609e-08 1.1401e-08
1112 0 1.0915e-08 4.596e-09
1113 0 1.0884e-08 -4.643e-09
1114 0 1.0249e-08 -9.586e-09
1115 0 1.719e-09 1.1334e-08
1116 0 1.72e-09 -1.1333e-08
1117 0 5.891e-09 -7.256e-09
1118 0 5.871e-09 7.258e-09
1119 0 1.3837e-08 1.0428e-08
1120 0 1.3382e-08 1.4073e-08
1121 0 1.3385e-08 -1.4076e-08
1122 0 1.2046e-08 1.058e-08
1123 0 9.087e-09 -1.2972e-08
1124 0 8.894e-09 -1.3359e-08
1125 0 6.94e-10 -5.005e-09
1126 0 9.31e-10 3.148e-09
1127 0 2.39e-10 -6.823e-09
1128 0 6.15e-10 5.348e-09
1129 0 5.24e-10 5.414e-09
1130 0 4.69e-09 -8.38e-09
1131 0 4.69e-09 8.38e-09
1132 0 6.3e-11 -2.402e-09
1133 0 6.2e-11 6.197e-09
1134 0 1.2772e-08 -1.2084e-08
1135 0 5.9e-11 2.001e-09
1136 0 4.39e-10 -5.89e-10
1137 0 4.42e-10 5.83e-10
1138 0 4.35e-10 4.819e-09
1139 0 1.335e-08 -5.363e-09
1140 0 1.335e-08 5.363e-09
1141 0 1.2201e-08 -9.151e-09
1142 0 1.1805e-08 -9.23e-09
1143 0 1.1822e-08 9.255e-09
1144 0 1.2222e-08 9.176e-09
1145 0 6.372e-09 6.602e-09
1146 0 6.42e-09 -6.578e-09
1147 0 1.153e-09 -5.112e-09
1148 0 9.888e-09 2.642e-09
1149 0 9.883e-09 -2.629e-09
1150 0 9.328e-09 5.963e-09
1151 0 3.01e-10 -5.949e-09
1152 0 3.03e-10 -6.048e-09
1153 0 1.049e-09 7.265e-09
1154 0 1.048e-09 -1.338e-09
1155 0 5.9e-11 -6.599e-09
1156 0 6.55e-10 -3.04e-10
1157 0 6.37e-10 6.118e-09
1158 0 3.16e-10 1.153e-09
1159 0 1.3291e-08 8.195e-09
1160 0 1.3352e-08 -7.706e-09
1161 0 7.77e-10 -6.4e-11
1162 0 1.2405e-08 -1.1192e-08
1163 0 1.2423e-08 1.1214e-08
1164 0 1.1805e-08 -9.732e-09
1165 0 1.1808e-08 9.755e-09
1166 0 1.017e-09 -1.82e-09
1167 0 5.8e-11 6.595e-09
1168 0 5.9e-11 -2.002e-09
1169 0 1.064e-09 2.471e-09
1170 0 1.3365e-08 -4.969e-09
1171 0 1.3365e-08 4.969e-09
1172 0 6e-11 1.98e-10
1173 0 5.9e-11 -1.98e-10
1174 0 2.88e-10 3.716e-09
1175 0 6.35e-10 -2.514e-09
1176 0 6.3e-11 -2.607e-09
1177 0 6.09e-10 1.22e-09
1178 0 6.45e-10 1.328e-09
1179 0 8.046e-09 -5.127e-09
1180 0 9.695e-09 -7.686e-09
1181 0 9.932e-09 -7.955e-09
1182 0 9.931e-09 7.945e-09
1183 0 9.716e-09 7.678e-09
1184 0 1.2945e-08 -1.0492e-08
1185 0 1.0304e-08 -8.854e-09
1186 0 9.89e-10 3.884e-09
1187 0 4.731e-09 -1.2208e-08
1188 0 5.072e-09 -1.2377e-08
1189 0 4.731e-09 1.2208e-08
1190 0 5.072e-09 1.2377e-08
1191 0 1.3344e-08 7.744e-09
1192 0 1.3297e-08 -8.167e-09
1193 0 5.5e-11 3.994e-09
1194 0 2.881e-09 1.2444e-08
1195 0 2.499e-09 1.2569e-08
1196 0 2.499e-09 -1.2569e-08
1197 0 2.881e-09 -1.2444e-08
1198 0 2.414e-09 -1.4129e-08
1199 0 2.414e-09 1.4129e-08
1200 0 6.21e-10 1.64e-10
1201 0 4.73e-10 6.145e-09
1202 0 2.95e-10 -5.573e-09
1203 0 4.59e-10 4.235e-09
1204 0 7.56e-10 -5.5e-09
1205 0 2.56e-10 9.79e-10
1206 0 2.56e-10 -9.79e-10
1207 0 2.56e-10 -7.379e-09
1208 0 1.0049e-08 4.268e-09
1209 0 9.904e-09 -4.031e-09
1210 0 5.4e-11 5.389e-09
1211 0 1.2457e-08 -7.761e-09
1212 0 1.2457e-08 7.761e-09
1213 0 2.17e-10 3.532e-09
1214 0 2.301e-09 -1.2962e-08
1215 0 2.464e-09 -1.3344e-08
1216 0 2.464e-09 1.3344e-08
1217 0 2.301e-09 1.2962e-08
1218 0 4.627e-09 -1.1587e-08
1219 0 4.637e-09 1.1563e-08
1220 0 8.28e-10 1.2462e-08
1221 0 8.28e-10 -1.2462e-08
1222 0 5.6e-11 2.396e-09
1223 0 5.959e-09 -4.496e-09
1224 0 5.96e-09 4.497e-09
1225 0 4.73e-10 7.7e-11
1226 0 2.56e-10 -1.221e-09
1227 0 2.56e-10 7.379e-09
1228 0 6.52e-10 4.738e-09
1229 0 1.0785e-08 -5.025e-09
1230 0 1.0782e-08 4.975e-09
1231 0 3.01e-10 1.984e-09
1232 0 2.53e-10 2.096e-09
1233 0 5.24e-10 4.038e-09
1234 0 6.19e-10 3.966e-09
1235 0 4.86e-10 1.418e-09
1236 0 1.21e-10 3.355e-09
1237 0 2.02e-10 7.781e-09
1238 0 2.02e-10 -7.781e-09
1239 0 9.06e-10 3.964e-09
1240 0 4.09e-10 6.223e-09
1241 0 5.1e-11 -1.812e-09
1242 0 5e-11 6.786e-09
1243 0 9.71e-10 -6.296e-09
1244 0 2.97e-10 5.666e-09
1245 0 3.44e-10 5.576e-09
1246 0 5.61e-10 -4.286e-09
1247 0 6.28e-10 -4.226e-09
1248 0 7.678e-09 -1.3684e-08
1249 0 7.667e-09 1.3734e-08
1250 0 1.08e-09 4.999e-09
1251 0 5.002e-09 1.0814e-08
1252 0 4.988e-09 -1.0837e-08
1253 0 3.165e-09 1.4081e-08
1254 0 3.165e-09 -1.4081e-08
1255 0 1.2346e-08 -1.1973e-08
1256 0 1.2147e-08 -1.1528e-08
1257 0 4.197e-09 1.2635e-08
1258 0 4.198e-09 -1.2635e-08
1259 0 7.01e-10 1.535e-09
1260 0 8.038e-09 6.807e-09
1261 0 6.03e-10 9.86e-10
1262 0 6.03e-10 -9.86e-10
1263 0 6.05e-10 -7.388e-09
1264 0 6.37e-10 8.84e-10
1265 0 6.37e-10 -8.84e-10
1266 0 6.38e-10 -7.286e-09
1267 0 6.04e-10 7.387e-09
1268 0 6.04e-10 -1.214e-09
1269 0 6.37e-10 7.284e-09
1270 0 6.37e-10 -1.317e-09
1271 0 1.1974e-08 3.551e-09
1272 0 1.1856e-08 3.848e-09
1273 0 1.1973e-08 -3.548e-09
1274 0 1.1856e-08 -3.845e-09
1275 0 7.32e-09 -1.3739e-08
1276 0 7.329e-09 1.3751e-08
1277 0 1.2767e-08 1.2039e-08
1278 0 4.09e-10 8.73e-10
1279 0 4.09e-10 -8.73e-10
1280 0 4.07e-10 -7.267e-09
1281 0 9.32e-10 1.447e-09
1282 0 9.939e-09 4.664e-09
1283 0 1.3732e-08 7.791e-09
1284 0 1.3685e-08 -8.214e-09
1285 0 8.31e-10 1.408e-09
1286 0 4.09e-10 7.273e-09
1287 0 4.09e-10 -1.327e-09
1288 0 5.1e-11 -3.88e-10
1289 0 5e-11 3.88e-10
1290 0 3.87e-10 -5.555e-09
1291 0 5.48e-10 1.791e-09
1292 0 1.3249e-08 -4.086e-09
1293 0 1.3249e-08 4.086e-09
1294 0 6.915e-09 -8.513e-09
1295 0 6.18e-10 6.565e-09
1296 0 1.254e-08 -8.121e-09
1297 0 1.254e-08 8.119e-09
1298 0 3.805e-09 1.3748e-08
1299 0 3.805e-09 -1.3748e-08
1300 0 9.37e-10 -1.973e-09
1301 0 9.59e-10 -2.085e-09
1302 0 1.0996e-08 7.737e-09
1303 0 1.0999e-08 -7.738e-09
1304 0 1.1326e-08 7.515e-09
1305 0 1.133e-08 -7.514e-09
1306 0 1.02e-10 -4.9e-09
1307 0 9.65e-10 2.499e-09
1308 0 8.364e-09 1.1491e-08
1309 0 4.5e-11 2.586e-09
1310 0 8.91e-10 -4.93e-09
1311 0 1.3679e-08 8.242e-09
1312 0 1.3741e-08 -7.753e-09
1313 0 2.52e-10 -1.415e-09
1314 0 2.52e-10 7.185e-09
1315 0 1.1145e-08 -3.072e-09
1316 0 1.1145e-08 3.075e-09
1317 0 1.09e-10 -2.893e-09
1318 0 9.539e-09 -4.736e-09
1319 0 7.417e-09 -8.996e-09
1320 0 1.19e-10 -6.102e-09
1321 0 9.64e-10 -1.12e-10
1322 0 1.0313e-08 8.85e-09
1323 0 1.0212e-08 -1.3858e-08
1324 0 1.0222e-08 1.3849e-08
1325 0 5.1e-11 4.798e-09
1326 0 1.2107e-08 -4.875e-09
1327 0 1.2132e-08 4.881e-09
1328 0 6.08e-10 5.69e-09
1329 0 1.2436e-08 -3.653e-09
1330 0 1.2436e-08 3.653e-09
1331 0 9.42e-10 -2.24e-10
1332 0 3.76e-10 5.299e-09
1333 0 4.25e-10 5.392e-09
1334 0 8.372e-09 -1.2089e-08
1335 0 8.648e-09 -1.1927e-08
1336 0 2.25e-10 -6.117e-09
1337 0 6.608e-09 -8.363e-09
1338 0 2.88e-10 -5.366e-09
1339 0 1.145e-09 -3.978e-09
1340 0 7.97e-10 3.821e-09
1341 0 1.19e-10 -3.455e-09
1342 0 3.465e-09 1.3727e-08
1343 0 3.465e-09 -1.3727e-08
1344 0 6.21e-10 -7.008e-09
1345 0 8.44e-10 8.392e-09
1346 0 8.44e-10 -8.392e-09
1347 0 5.1e-11 3.419e-09
1348 0 2.38e-10 4.066e-09
1349 0 5.47e-10 4.421e-09
1350 0 3.19e-10 1.049e-09
1351 0 3.19e-10 -1.049e-09
1352 0 3.19e-10 -7.449e-09
1353 0 2.52e-10 7.86e-10
1354 0 2.52e-10 -7.86e-10
1355 0 5.87e-10 2.797e-09
1356 0 1.247e-09 -3.833e-09
1357 0 7.54e-10 4.77e-09
1358 0 3.19e-10 -1.151e-09
1359 0 3.19e-10 7.449e-09
1360 0 4.631e-09 1.064e-08
1361 0 4.618e-09 -1.066e-08
1362 0 1.008e-09 -3.86e-10
1363 0 1.015e-09 3.8e-10
1364 0 8.289e-09 4.232e-09
1365 0 8.291e-09 -4.214e-09
1366 0 8.203e-09 -9.687e-09
1367 0 4.22e-10 9.83e-10
1368 0 4.22e-10 -9.83e-10
1369 0 4.23e-10 -7.383e-09
1370 0 1.2266e-08 1.1955e-08
1371 0 1.55e-10 9.697e-09
1372 0 1.55e-10 -9.697e-09
1373 0 6.638e-09 8.349e-09
1374 0 6.978e-09 8.516e-09
1375 0 8.34e-10 -1.789e-09
1376 0 7.31e-10 -1.739e-09
1377 0 5.86e-09 5.84e-09
1378 0 5.87e-09 -5.883e-09
1379 0 4.9e-11 2.816e-09
1380 0 1.249e-09 -3.716e-09
1381 0 7.54e-10 4.887e-09
1382 0 4.22e-10 -1.217e-09
1383 0 4.22e-10 7.383e-09
1384 0 6.49e-10 3.726e-09
1385 0 7.03e-10 3.807e-09
1386 0 8.467e-09 -6.76e-09
1387 0 7.32e-10 -4.59e-10
1388 0 8.35e-10 -4.1e-10
1389 0 1.128e-09 4.687e-09
1390 0 8.75e-10 -3.918e-09
1391 0 3.1e-10 8.69e-10
1392 0 3.1e-10 -8.69e-10
1393 0 3.06e-10 -7.262e-09
1394 0 6.46e-10 -1.891e-09
1395 0 1.152e-09 1.2439e-08
1396 0 1.152e-09 -1.2439e-08
1397 0 1.11e-10 -5.898e-09
1398 0 2.16e-10 -5.881e-09
1399 0 5.96e-10 6.276e-09
1400 0 7.05e-10 -5.404e-09
1401 0 1.1694e-08 6.941e-09
1402 0 1.13e-08 7.072e-09
1403 0 1.1695e-08 -6.936e-09
1404 0 1.1301e-08 -7.068e-09
1405 0 2.77e-10 -4.882e-09
1406 0 3.07e-10 -4.789e-09
1407 0 2.49e-10 -6.523e-09
1408 0 6.897e-09 -4.139e-09
1409 0 6.901e-09 4.14e-09
1410 0 2.16e-10 2.998e-09
1411 0 1.0647e-08 -9.742e-09
1412 0 6.187e-09 -7.5e-09
1413 0 6.168e-09 7.499e-09
1414 0 6.097e-09 1.063e-08
1415 0 6.117e-09 -1.0624e-08
1416 0 6.68e-10 3.643e-09
1417 0 1.097e-09 -1.768e-09
1418 0 3.1e-10 -1.331e-09
1419 0 3.1e-10 7.269e-09
1420 0 1.142e-09 3.491e-09
1421 0 1.317e-09 3.39e-09
1422 0 4.24e-10 4.02e-09
1423 0 3.78e-10 3.928e-09
1424 0 7.04e-10 2.919e-09
1425 0 6.284e-09 -9.905e-09
1426 0 6.352e-09 -1.0292e-08
1427 0 8.659e-09 4.188e-09
1428 0 8.674e-09 -4.174e-09
1429 0 9.78e-10 -6.13e-09
1430 0 1.65e-10 -8.322e-09
1431 0 1.65e-10 8.322e-09
1432 0 5e-11 1.81e-09
1433 0 5.88e-10 1.395e-09
1434 0 1.217e-09 1.479e-09
1435 0 1.121e-09 1.526e-09
1436 0 9.39e-10 -5.78e-09
1437 0 3.12e-10 2.624e-09
1438 0 1.2361e-08 1.0828e-08
1439 0 5.215e-09 -8.872e-09
1440 0 5.17e-09 8.872e-09
1441 0 8.53e-10 4.622e-09
1442 0 3.94e-10 -6.218e-09
1443 0 7.122e-09 -1.0322e-08
1444 0 1.107e-09 1.61e-09
1445 0 5.83e-10 -8.207e-09
1446 0 5.28e-10 -8.115e-09
1447 0 5.28e-10 8.115e-09
1448 0 5.83e-10 8.207e-09
1449 0 6.34e-10 -3.96e-10
1450 0 9.485e-09 4.795e-09
1451 0 2.17e-10 1.9e-09
1452 0 4.48e-10 -6.741e-09
1453 0 9.427e-09 5.214e-09
