status Javgctr z Fbare0 Fbare1 Javgbtm i Fshear1 Fshear2 Fp2 Fshear0 r Fbarevol2 Fp0 Fbarevol0 Fbarevol1 Fp1 Javgtop Fbare2
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
1 7.13138085496 -2.2 71.3225555637 0.0 7.1290296359 49 0.0 -0.156273647545 -0.168171592603 -1.64690080694e-05 0.0 -0.287163153356 -0.286638983641 104.963096142 0.0 0.0 7.13031244355 -0.253782276999
1 7.1311913958 -2.0 71.3336590702 0.0 7.12910603296 50 0.0 -0.156342654778 -0.168402293337 8.5517038068e-05 0.0 -0.292414902362 -0.276398584179 104.96328579 0.0 0.0 7.13032584767 -0.251472982057
1 7.12996756777 -1.8 71.3493858952 0.0 7.12824500536 51 0.0 -0.156292161414 -0.168564330249 6.85963858189e-05 0.0 -0.297999544822 -0.266495724461 104.964610395 0.0 0.0 7.12939204672 -0.261659885905
1 7.0222239456 -1.6 71.3383023065 0.0 7.07863042354 52 0.0 -0.156400840854 -0.169200465077 0.000455309635878 0.0 -0.299850010331 -0.2559597036 104.960723948 0.0 0.0 7.12902215443 -0.255135996674
1 7.07235014477 -1.4 71.3383752297 0.0 7.06464133673 53 0.0 -0.156480890193 -0.170049060915 0.000295943350515 0.0 -0.305672676083 -0.246865155456 104.959129625 0.0 0.0 7.13092996921 -0.251924936782
1 6.99933689583 -1.2 71.3589399212 0.0 7.08914251277 54 0.0 -0.156308832592 -0.170532522944 0.000174993907176 0.0 -0.312769661137 -0.238671584014 104.957648487 0.0 0.0 7.1284078908 -0.258975091505
1 6.98929218411 -1.0 71.3574073587 0.0 7.08884464176 55 0.0 -0.156464246607 -0.170965159532 -3.23233839618e-05 0.0 -0.320292737153 -0.230817039086 104.955348106 0.0 0.0 7.12939407279 -0.267331168985
1 7.00867713424 -0.8 71.336589624 0.0 7.10255570279 56 0.0 -0.156416404409 -0.170678363537 -0.000118148117893 0.0 -0.331170436645 -0.222774558176 104.953895981 0.0 0.0 7.12864397559 -0.273029602587
1 7.05380960259 -0.6 71.3258539414 0.0 7.0737548276 57 0.0 -0.156483027899 -0.170596655599 -0.000276876956403 0.0 -0.338774642761 -0.214612609571 104.947551872 0.0 0.0 7.1297193157 -0.278039289007
1 7.12742168123 -0.4 71.3150666762 0.0 7.12981251611 58 0.0 -0.156442558078 -0.170387972943 7.6917114098e-05 0.0 -0.349296505594 -0.204851234977 104.945382906 0.0 0.0 7.12984449561 -0.277196331076
1 7.1261928326 -0.2 71.3215796677 0.0 7.12888409894 59 0.0 -0.156287798344 -0.170529445901 6.62282543769e-05 0.0 -0.353657623667 -0.196224472456 104.938473027 0.0 0.0 7.12878767135 -0.292733877358
1 7.12858605962 -9.15933995316e-15 71.3082971974 0.0 7.13156940377 60 0.0 -0.156615361293 -0.17084518859 5.49434399497e-05 0.0 -0.357232822095 -0.187686409493 104.933083832 0.0 0.0 7.13134825242 -0.294786551289
1 7.12634223511 0.2 71.3006528956 0.0 7.12929156814 61 0.0 -0.156459460389 -0.170911044993 7.85668178209e-05 0.0 -0.359554531464 -0.179392305157 104.930841742 0.0 0.0 7.1289512175 -0.306796014623
1 7.12717430271 0.4 71.3295556423 0.0 7.13006587815 62 0.0 -0.156506361497 -0.170909633651 9.96150994532e-05 0.0 -0.360494830644 -0.170864014876 104.929299513 0.0 0.0 7.12957538702 -0.311977141314
1 7.00857312992 0.6 71.3224118062 0.0 7.1316404673 63 0.0 -0.156538595543 -0.171323996655 0.000385650882176 0.0 -0.356226473841 -0.160053341615 104.921885183 0.0 0.0 7.09779088983 -0.297886424031
1 6.99745941231 0.8 71.2931899393 0.0 7.13198213183 64 0.0 -0.156706320796 -0.171767302986 0.000240408513648 0.0 -0.354027604181 -0.152099296588 104.920984893 0.0 0.0 7.10991893384 -0.2991215451
1 6.96277673192 1.0 71.2874791954 0.0 7.12897591656 65 0.0 -0.156590555317 -0.172213575854 0.000134998406911 0.0 -0.349516193019 -0.14359989389 104.917251758 0.0 0.0 7.09792590771 -0.287906821343
1 6.98828777026 1.2 71.2827865518 0.0 7.13053119608 66 0.0 -0.156666886778 -0.171997829308 -3.47007425744e-06 0.0 -0.347976367265 -0.134858554822 104.915490347 0.0 0.0 7.10543961914 -0.29031273596
1 7.04654872288 1.4 71.2839675218 0.0 7.13042811796 67 0.0 -0.15671379561 -0.171785957126 -0.000188753876921 0.0 -0.344216511985 -0.12715938456 104.912217895 0.0 0.0 7.07458146205 -0.289821140253
1 7.00137202422 1.6 71.2668156345 0.0 7.13205039625 68 0.0 -0.156666665342 -0.170968514511 -0.000253303517542 0.0 -0.341765648785 -0.118415301777 104.911730962 0.0 0.0 7.09138164567 -0.288270226357
1 7.13019653658 1.8 71.2743497767 0.0 7.13015365401 69 0.0 -0.15668992259 -0.170338456831 3.12563161127e-05 0.0 -0.341155064301 -0.107867399983 104.906839344 0.0 0.0 7.12837071669 -0.269653727327
1 7.13270025486 2.0 71.2911140441 0.0 7.1323027886 70 0.0 -0.156785211008 -0.17026695395 7.41078955158e-05 0.0 -0.33522520578 -0.0988089520426 104.907029745 0.0 0.0 7.13036158514 -0.27802493768
1 7.13162402651 2.2 71.2585485407 0.0 7.13097720857 71 0.0 -0.156697898086 -0.169948495659 4.59717172983e-05 0.0 -0.329231924919 -0.0890148089864 104.906396863 0.0 0.0 7.12894993803 -0.256962185513
1 7.13159562447 2.4 71.2826698475 0.0 7.13079461538 72 0.0 -0.156779245664 -0.169903511312 8.51896061505e-05 0.0 -0.324371096876 -0.0797118466798 104.904899377 0.0 0.0 7.12874749262 -0.287265891274
1 7.13294073576 2.6 71.2782287903 0.0 7.13203343867 73 0.0 -0.156829289944 -0.16983093747 3.8872371452e-05 0.0 -0.319796356765 -0.0706616438392 104.906979935 0.0 0.0 7.12995645008 -0.263781768395
1 7.13221578413 2.8 71.2830821553 0.0 7.13119690715 74 0.0 -0.156793007546 -0.169693147029 9.08354000348e-05 0.0 -0.31687272385 -0.0602890173789 104.905026166 0.0 0.0 7.12902262469 -0.272768481153
1 7.13418951512 3.0 71.2470659679 0.0 7.13313341284 75 0.0 -0.156913434826 -0.169767948635 3.85789817759e-05 0.0 -0.315255179808 -0.0514630215155 104.905595222 0.0 0.0 7.1309690307 -0.259742569838
1 7.13408203707 3.2 71.2818605081 0.0 7.13298364977 76 0.0 -0.156862222018 -0.169685632261 8.1138914567e-05 0.0 -0.316307662689 -0.0414601128301 104.907066487 0.0 0.0 7.13079002851 -0.272133166236
1 7.13168939706 3.4 71.2763674213 0.0 7.13054981634 77 0.0 -0.156764500727 -0.169695762658 4.50175335483e-05 0.0 -0.318853950479 -0.0317718419091 104.909522267 0.0 0.0 7.12831245655 -0.269436681084
1 7.13440527682 3.6 71.282016924 0.0 7.13324497057 78 0.0 -0.156850133522 -0.169966089092 5.95709320932e-05 0.0 -0.324710948741 -0.0224157782145 104.908972422 0.0 0.0 7.13099481923 -0.277717210852
1 7.13373762812 3.8 71.2661367325 0.0 7.13254076921 79 0.0 -0.156812011218 -0.170225950368 2.76864045908e-05 0.0 -0.334088476161 -0.0135083308707 104.911894842 0.0 0.0 7.13023636497 -0.271549088152
1 7.13428157853 4.0 71.2896587942 0.0 7.13307476468 80 0.0 -0.15685842004 -0.170775288904 8.41240422148e-05 0.0 -0.348149968581 -0.00393102993642 104.914379022 0.0 0.0 7.13076164397 -0.296515561419
1 7.134143303 4.2 71.2866267997 0.0 7.13293740042 81 0.0 -0.156931693726 -0.171598056672 6.38137215232e-05 0.0 -0.368766354521 0.0046502298576 104.916231909 0.0 0.0 7.13063644792 -0.300544727919
1 7.13381423941 4.4 71.3005871911 0.0 7.13265355404 82 0.0 -0.156983486266 -0.172743650353 8.08160262309e-05 0.0 -0.399206413853 0.0117877312538 104.919539374 0.0 0.0 7.13043429548 -0.338482244797
1 7.13207943607 4.6 71.3098413599 0.0 7.13094207615 83 0.0 -0.156945227701 -0.174269751262 5.48334314016e-05 0.0 -0.441486418692 0.0191409658296 104.92270205 0.0 0.0 7.12876583961 -0.361915260516
1 7.13156589003 4.8 71.2949388967 0.0 7.13046974755 84 0.0 -0.156917177618 -0.17657794609 3.20354041016e-05 0.0 -0.502402303692 0.024603862154 104.929663319 0.0 0.0 7.12836636395 -0.420525109201
1 7.13078880076 5.0 71.3277022257 0.0 7.12972221579 85 0.0 -0.156881545252 -0.179789989756 2.26575085921e-05 0.0 -0.589081523456 0.0285484137244 104.936444688 0.0 0.0 7.12766968431 -0.486632460849
1 7.13124085887 5.2 71.3361582872 0.0 7.13017600438 86 0.0 -0.15680646436 -0.184729635802 -3.37830689036e-05 0.0 -0.714062267219 0.0298420078752 104.949135512 0.0 0.0 7.12812149051 -0.592341779932
1 7.13160477787 5.4 71.3600028588 0.0 7.13057773525 87 0.0 -0.156871602737 -0.192116127739 -4.90449033309e-05 0.0 -0.894386688585 0.0277064898028 104.968879028 0.0 0.0 7.12858988416 -0.740495163105
1 7.13216136125 5.6 71.3806924267 0.0 7.13114000122 88 0.0 -0.156825190293 -0.203156703091 -1.99908163148e-05 0.0 -1.15535667552 0.0193568752829 104.99602848 0.0 0.0 7.12916096596 -0.96341904168
1 7.13051938763 5.8 71.4367029001 0.0 7.12947548512 89 0.0 -0.156556551027 -0.220456588046 -2.67966412894e-05 0.0 -1.53314828597 0.00144046834084 105.037888831 0.0 0.0 7.12745072552 -1.27534792201
1 7.13114248006 6.0 71.5166875912 0.0 7.13010730927 90 0.0 -0.156450806869 -0.248045674199 1.08154296671e-05 0.0 -2.07690562101 -0.0316975765196 105.094520055 0.0 0.0 7.12810122068 -1.73659193702
1 7.13160361374 6.2 71.588443339 0.0 7.13056781558 91 0.0 -0.156257028589 -0.292191021833 -8.20458672268e-06 0.0 -2.84624190235 -0.0908793301398 105.16473089 0.0 0.0 7.12856899537 -2.35995879565
1 7.13069200217 6.4 71.6456373072 0.0 7.12963233789 92 0.0 -0.155960626196 -0.363598366108 1.26351108432e-05 0.0 -3.90109918608 -0.194352903678 105.238036221 0.0 0.0 7.12760965101 -3.26853906365
1 7.13213763722 6.6 71.6823530371 0.0 7.13106853432 93 0.0 -0.155778652217 -0.476330803499 -8.11000048523e-05 0.0 -5.26724530577 -0.369623969709 105.256982062 0.0 0.0 7.12907038311 -4.39763330496
1 7.13365623681 6.8 71.510664119 0.0 7.13255020948 94 0.0 -0.155361054771 -0.644864083286 -0.000840699533601 0.0 -6.88398246391 -0.660925955411 105.138497714 0.0 0.0 7.13056099185 -5.75270839194
1 7.13257775001 7.0 71.0673075832 0.0 7.13142423176 95 0.0 -0.154089958203 -0.872982980402 -0.00310642921688 0.0 -8.52866685416 -1.12647746556 104.742378922 0.0 0.0 7.08687931833 -7.12851845425
1 7.13476277594 7.2 70.1931871102 0.0 7.13354584589 96 0.0 -0.150333851824 -1.13426670089 -0.00899415323915 0.0 -9.83586330051 -1.81986220241 103.984560639 0.0 0.0 7.08740287945 -8.20890113967
1 7.13642489348 7.4 68.9193805724 0.0 7.13506272599 97 0.0 -0.140702903343 -1.36173558332 -0.0188066566502 0.0 -10.3724397006 -2.75875978126 102.917215561 0.0 0.0 7.09579276646 -8.66919636962
1 7.1409681502 7.6 67.6256853772 0.0 7.13933623509 98 0.0 -0.122727739508 -1.47402674464 -0.0294170083584 0.0 -9.90678263043 -3.88176160128 101.80636616 0.0 0.0 7.09962029745 -8.28161184447
1 7.10918347596 7.8 66.7078582578 0.0 7.109599056 99 0.0 -0.0976392297706 -1.43327586342 -0.0357318450833 0.0 -8.60007174796 -5.05617232832 100.960956305 0.0 0.0 7.06368474547 -7.17871684728
1 7.10722491605 8.0 66.1901065855 0.0 7.1077398091 100 0.0 -0.0719921966591 -1.2686422314 -0.0358127946355 0.0 -6.90029347304 -6.14085400348 100.52661514 0.0 0.0 7.08446164739 -5.75376470369
