status Javgctr z Fbare0 Fbare1 Javgbtm i Fshear1 Fshear2 Fp2 Fshear0 r Fbarevol2 Fp0 Fbarevol0 Fbarevol1 Fp1 Javgtop Fbare2
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
121 121 121 121 121 121 121 121 121 121 121 121 121 121 121 121 121 121 121
1 4.17528717658 -12.0 0.00587627903154 0.0463048028552 4.17533241932 0 -7.76659618002e-05 0.000476338049857 -0.00597102506493 5.39591305378e-05 0.0 -0.023448944157 -0.000913154650278 0.00460162985194 0.0053314869158 -0.000733340868571 4.17528203945 0.148788996429
1 4.17526355264 -11.8 0.0617911531737 0.0591222317879 4.17542371984 1 -7.27938738467e-05 0.000254903648193 -0.00333134892289 -5.14048770156e-05 0.0 -0.0158858611351 0.000280002887602 0.000727838127243 -0.0218406485346 -0.00519481404837 4.17512599221 0.161103892787
1 4.17517609574 -11.6 0.123870921519 0.0495826996471 4.175407953 2 5.31289803902e-05 0.000557872925543 -0.0126898552983 3.54962879269e-05 0.0 -0.0514356861742 -0.00862603227016 -0.0454568581703 -0.0339877264414 -0.00594521625444 4.17496918228 0.251649869371
1 4.16986404934 -11.4 0.0846499767772 -0.0930741895072 4.17007823895 3 -8.89953955709e-05 0.000737294489431 -0.0267217526926 0.000344240889763 0.0 -0.107947441397 -0.00356418855645 -0.0151358064363 0.00174433199919 0.00406373898562 4.16981990019 0.389998762255
1 4.16944932023 -11.2 -0.0755915380701 -0.0840598183613 4.16942485731 4 2.46393585761e-05 0.00065558786336 -0.00706146423406 -0.00011812777378 0.0 -0.0275000701759 0.00224676733911 0.00821505375671 0.00524186001256 0.004504460417 4.16960752191 0.148981924415
1 4.16914952757 -11.0 0.0454718530546 -0.0326031165539 4.16924520388 5 -2.02541588773e-05 0.000694756845783 -0.00705484912781 5.7810139422e-05 0.0 -0.0336232762725 -0.0057468742512 -0.0241812914397 -0.0135813465197 -0.000818393045543 4.1692363933 0.154856761435
1 4.16870881839 -10.8 0.0328549072757 -0.0359160373509 4.16880108836 6 6.81456667975e-05 0.000701645719078 -0.0126179086098 -2.16523193515e-05 0.0 -0.0590712460564 0.000168619612329 0.00135936431504 0.000838903894805 0.00140746861546 4.16880108705 0.331148615103
1 4.17059668967 -10.6 0.171854878579 -0.186168301619 4.17070234872 7 -0.000257207974346 0.000692367993159 -0.0244768499644 0.000235323805191 0.0 -0.126411887269 -0.00884155939479 -0.0422650375968 -0.00188367471491 0.00476541773413 4.1706828317 0.271175928021
1 4.16865454852 -10.4 -0.0370434875106 0.0677518793197 4.16872552418 8 3.26271652993e-05 0.000917552508153 -0.00735241046204 -5.92306929044e-05 0.0 -0.031448103122 0.00167307021531 0.00513913301504 -0.00864789193494 -0.00350934672752 4.16876396854 0.175963599137
1 4.1701928993 -10.2 0.0100946701506 -0.0548381468729 4.17031230702 9 2.43596132994e-05 0.00101514080483 -0.0231272621105 -0.000315121154342 0.0 -0.100585360557 0.0064744514315 0.038198852044 0.00380901388563 0.0022028768645 4.17025787771 0.382230079717
1 4.16831573748 -10.0 0.00664335381246 0.0215161636247 4.16841978844 10 7.47154847228e-05 0.00109528543311 -0.00897423551563 7.47960002046e-05 0.0 -0.0409993610578 -0.000718980497456 -0.000981294785036 0.00161568642102 -0.000753981435143 4.16840682985 0.229209223217
1 4.16874336999 -9.8 0.0157704345953 -0.149253045371 4.16883653971 11 -0.000112956997944 0.00110537061127 -0.00971648558555 3.79442608916e-05 0.0 -0.0485534062117 0.00147771131051 0.0124654923994 0.0270730824567 0.00781388630194 4.16883396024 0.215499884163
1 4.16728504918 -9.6 0.0841347774562 -0.00887162257454 4.1673720318 12 -1.88757395755e-05 0.00131474036856 -0.00764436395894 4.27234077309e-06 0.0 -0.0437369527994 -0.00140337087463 0.00140423472605 -0.00450292929234 -0.000500599882402 4.16738760868 0.157916065174
1 4.16807188764 -9.4 0.0546738955791 -0.121689677403 4.16817971028 13 -0.00010485230083 0.00135976479733 -0.00737535169543 -2.06542368072e-05 0.0 -0.0434681454125 -0.001495633287 -0.00476983160149 0.00712298699782 0.0026240767638 4.1681591672 0.164545862177
1 4.1693263007 -9.2 0.0855319767745 -0.113493023147 4.16938625688 14 -0.00011740600275 0.00147808548926 -0.0147407998692 -6.57028726661e-05 0.0 -0.0759134390848 -0.00381465110834 -0.0140930911912 0.0227595029206 0.00788419811841 4.16947373854 0.144488937903
1 4.16708906827 -9.0 -0.000111064971866 0.0112553876902 4.16725625541 15 -0.000148849485099 0.00165679685344 -0.00690726868844 -7.19053855973e-05 0.0 -0.0554646523943 0.000691836707884 0.00594131583007 0.000803716769162 -0.00147013453589 4.16714874058 0.0501962950654
1 4.16830333688 -8.8 -0.0358836577319 -0.132846741257 4.16842498265 16 -0.000103568677443 0.00166393710008 -0.00937079336952 2.44932637192e-05 0.0 -0.0750328549073 -0.000265237319636 -0.00447124110502 0.00537429017783 0.00422495556891 4.1684327512 -0.032544436806
1 4.16847371214 -8.6 -0.149926146015 -0.0390174714271 4.16876889955 17 -2.44443434879e-05 0.00174630846596 -0.00982941578099 -1.11151552753e-05 0.0 -0.0879173548887 0.00545750420077 0.0156499162031 0.0034340271403 0.00225058442536 4.16848451743 -0.0403966738582
1 4.16777888889 -8.4 -0.0523533401977 0.0256085865228 4.16814460178 18 -0.00010635545815 0.00233388035456 -0.0155528400403 -3.88614870416e-05 0.0 -0.118472191074 0.00126838670663 0.00160279216201 0.00250838374651 -0.000214385786516 4.167806269 -0.0793834942601
1 4.16538895237 -8.2 -0.0165185773619 0.121051054513 4.1658420115 19 -1.95580778017e-05 0.00248536229954 -0.0241974618643 6.5834795255e-05 0.0 -0.172854738763 0.00314541398718 0.0110205583788 -0.00251323012191 -0.00442662060306 4.16548011255 -0.1784344271
1 4.17909948641 -8.0 -0.029023745708 -0.0651302405429 4.1044115023 20 -8.67496753641e-05 0.0033148525324 -0.0404007955407 0.000131706051974 0.0 -0.270725389592 0.00372742130582 0.00922181121723 0.0127999008815 0.0035807517365 4.17908845965 -0.197959438959
1 4.1681333275 -7.8 -0.0366689544052 -0.119950783133 4.09502634579 21 -3.78271532494e-05 0.00446292887172 -0.0555560280224 -2.39779308147e-05 0.0 -0.367729802451 0.00215502677964 0.00533167606289 0.00634053887898 0.00314639685169 4.16820586355 -0.325180473938
1 4.15288413968 -7.6 0.0622064800841 0.0278239570594 4.06495572955 22 9.73952219503e-05 0.0063248835087 -0.0670370446875 0.000110896368614 0.0 -0.453898479402 -0.00418880259076 -0.0170085295345 0.000533756324189 -0.000461824861187 4.15285092557 -0.385422269621
