status Fshear[0] Fshear[1] Javgbtm i Fp[1] Fbare[1] Fp[0] Fshear[2] r Fbare[0] Fbare[2] Fp[2] Javgtop z Javgctr
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int32'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293
1 11.225787104 -15.7564998832 55.4135405035 107 -80.1230228314 -1.00069202648e-16 19.2775286913 -6.12843819866 1.38868e-08 -2.60471700993e-17 -3.6188304426e-15 -151.967762601 55.4135385535 1.44971e-08 55.4135402979
1 8.85952831117 -13.5902723172 57.6441558378 108 -70.3406238222 -1.44330349736e-16 21.4703000751 -13.5773234929 1.45118e-08 -1.3860425018e-16 -3.64919317356e-15 -134.755113521 57.6441537501 1.38351e-08 57.6441556523
1 3.77958978028 -10.8246873208 61.0510968166 109 -59.3880801503 -7.73281936211e-17 43.4273655999 -6.33023779743 1.45118e-08 -2.81814982537e-17 -3.49954711405e-15 -175.994408537 61.0510945579 -1.38351e-08 61.0510965624
1 26.0070255708 -10.0948727376 55.3274872929 110 -82.9082392714 -1.1674272199e-16 -53.2712884676 -6.28283305572 5.8752e-09 -2.41874350516e-16 -3.61569616415e-15 -185.718328752 55.3274847142 2.9377e-09 55.3274870778
1 5.85605801195 -19.8251442684 60.1705560732 111 -26.5200088468 9.92562871885e-18 26.0916160806 -7.00578832609 5.8752e-09 -6.7921458056e-17 -3.42790135626e-15 -164.241567648 60.1705536598 -2.9377e-09 60.1705557717
1 2.8966271977 -12.2234743453 56.8503187207 112 -103.1032268 -1.59144002792e-16 30.0404425583 -14.2417416662 6.7145e-09 -7.18963796573e-17 -3.58760514755e-15 -155.991863091 56.8503155833 1.45028e-08 56.8503184994
1 4.90220482809 -19.5351410224 56.1312035697 113 -37.4369347783 1.34444554884e-17 51.5663424329 -16.7355259119 6.7145e-09 4.47321199561e-17 -3.49562000585e-15 -160.03457774 56.1312019585 -1.45028e-08 56.1312033691
1 10.5983183294 -20.2175925479 56.3119226754 114 -41.7677464233 -1.21158520185e-16 15.0044927634 -6.88450049257 1.44902e-08 -6.67382320789e-17 -3.63968796675e-15 -164.447250566 56.3119204882 1.19253e-08 56.3119224389
1 19.2535088316 -13.835523156 60.3728108537 115 -87.0483667027 -1.70900911501e-16 3.03613136366 -13.5742638894 1.44902e-08 -7.75223028759e-17 -3.46859385716e-15 -157.101984143 60.3728085884 -1.19253e-08 60.3728106387
1 426735762.859 13491705.0706 58.6193788166 116 -42.7420027337 -9.87121461768e-17 -6.80983268058 -868461907.541 9.246e-09 -1.59516321949e-16 -3.44771001192e-15 -149.156276729 58.6193767881 -1.02913e-08 58.6193785792
1 17.5981382657 -6.0851885208 57.5673092412 117 -88.1572410418 -1.58246817684e-16 -26.302408799 -4.70453364785 8.2001e-09 -2.34234305978e-16 -3.72540541598e-15 -188.759235668 57.567307196 1.00482e-08 57.5673090772
1 14.9428712936 -21.6511675974 49.3966398122 118 -23.5490846688 -8.59776355011e-18 16.1917090282 -8.35983000816 4.371e-10 -1.38268696897e-16 -3.48521385756e-15 -151.268251396 49.3966385917 -1.4039e-08 49.3966396519
1 4.18339790913 -12.1472424334 61.6824407898 119 -52.6282185659 -1.90765185749e-16 38.2703931097 -16.1804090173 4.371e-10 -6.03139034921e-17 -3.68120477288e-15 -139.112180521 61.6824387307 1.4039e-08 61.6824406959
1 17.7173827102 -20.5682063714 57.1622920862 120 -41.2480577415 -1.19340498763e-16 13.1493618185 -5.61364329609 3.8661e-09 -2.11488120004e-16 -3.4912063439e-15 -173.596647901 57.1622902927 -8.3182e-09 57.1622918828
1 14.3679264318 -16.6256599769 58.6809782995 121 -62.4606071431 -1.74446403436e-16 2.72541141208 -2.9081340975 3.8661e-09 -1.47808330486e-16 -3.61707748468e-15 -170.762239624 58.6809759605 8.3182e-09 58.6809781527
1 14.965745073 -14.1432166608 60.3399216455 122 -23.086734104 -5.91696862055e-17 9.33477803105 -11.2323245591 1.03374e-08 -7.69114013714e-17 -3.43828209291e-15 -167.743623449 60.3399192142 -3.1778e-09 60.3399213785
1 18.7291204708 -21.3931884239 56.9684403822 123 -27.0272954363 -1.15083712449e-16 18.5942197157 -16.8392981217 1.03374e-08 -1.27140365894e-16 -3.63964350218e-15 -146.2013452 56.9684380501 3.1778e-09 56.9684401884
1 5.19579300538 -23.0087857087 55.8431612318 124 -31.3909636466 -1.47199637202e-16 54.411448754 -9.03197616855 1.00138e-08 -3.2904799548e-17 -3.44017824273e-15 -166.548642612 55.8431594234 -9.8089e-09 55.8431610149
1 14.8303368703 -8.50835470203 55.7900180332 125 -98.439977257 -3.28694691716e-16 13.4016378863 -16.8761893548 1.00217e-08 -1.20626616051e-16 -3.61732894663e-15 -136.328835159 55.7900154756 9.8085e-09 55.7900178037
1 23.6916146393 -22.4584687122 60.5447738372 126 -50.600378288 1.27108282744e-17 -0.0484486941081 -12.5120171383 8.1437e-09 -9.79221867219e-17 -3.36684297025e-15 -150.570031465 60.5447715801 -1.00193e-08 60.5447736048
1 9.08923374644 -15.3548854767 55.0219165545 127 -81.7096255843 -8.26139589742e-17 12.407101526 -9.4239412596 9.2886e-09 -1.06938384064e-16 -3.78729380439e-15 -166.676188271 55.0219147431 1.03319e-08 55.0219163069
1 3.85424574696 -22.3522002636 60.7425841349 128 -32.7192740509 -5.01962198629e-17 37.0607250081 -9.5559063646 1.09492e-08 -2.36747213199e-17 -3.49960860926e-15 -145.930983176 60.7425818317 -1.04998e-08 60.7425838955
1 11.052860296 -11.4742842045 56.0517133537 129 -57.4583292039 -1.95648226482e-16 10.555698257 -14.589680738 1.09502e-08 -3.64555917822e-17 -3.5621851236e-15 -156.639083197 56.0517112325 1.04998e-08 56.0517131594
1 23.4743587712 -9.34021902326 55.144424456 130 -69.6074802099 -1.62032113159e-16 -6.21968215899 -7.05711189582 9.2413e-09 -1.6588214488e-16 -3.73604604464e-15 -171.255339519 69.2157115415 8.0463e-09 55.144424469
1 6.6491728366 -27.5845519756 36.1845363515 131 -28.4426890769 1.23660029171e-16 21.7167157356 -10.5548852369 9.233e-09 -1.12536316753e-16 -3.35426452469e-15 -177.29063282 54.1877292251 -8.0467e-09 54.1877307381
1 14.5525289661 -1.22455883043 60.084267513 132 -77.9658076252 -1.74158433653e-16 -22.6242200183 -17.7943776372 5.3754e-09 -5.75819124025e-17 -3.65817175712e-15 -143.452350205 60.084264192 9.5217e-09 60.0842673126
1 -5357702.95393 6550901.66368 54.2010124595 133 -45.7202765786 -1.82061841075e-16 29.6234014002 9935202.2613 5.3691e-09 -1.07461901074e-16 -3.50983077597e-15 -172.829891292 54.2010109616 -9.5268e-09 54.2010122697
1 8.82940498869 -17.6189743793 56.7909948751 134 -44.1206339365 -6.8271434883e-17 20.6423363319 -10.3240541377 6.2026e-09 -5.3291178142e-17 -3.34760465493e-15 -145.787374981 56.7909930727 -8.0642e-09 56.7909946699
1 -2463312.15047 -1429616.17289 57.920789948 135 -65.5238016882 -2.02552606132e-16 -13.5945254808 -3918507.23133 6.2101e-09 -8.33238825151e-17 -3.62091641986e-15 -148.672408824 57.9207879281 8.059e-09 57.920789828
1 13.2732671459 -14.4411624139 59.2601160521 136 -18.0933992631 -2.09626907856e-17 26.7026822835 -10.7562110226 1.44783e-08 -2.39104698314e-16 -3.57093370961e-15 -150.648890378 59.2601139028 -4.1031e-09 59.2601157949
1 9.52122278496 -13.8681057192 57.2935706603 137 -49.2282730644 -2.2371832246e-16 -10.9077754583 -13.9074277821 1.44783e-08 -1.46724233437e-16 -3.66185808739e-15 -160.553327976 57.2935688873 4.1031e-09 57.2935704677
1 15.7794150429 -25.5149931994 58.7812129626 138 4.54954965805 4.98489499126e-17 17.6482044669 -5.01327089886 8.5563e-09 -1.27479610091e-16 -3.57173896823e-15 -166.330591442 58.7812108539 -5.7917e-09 58.7812127041
1 14.8684813857 -17.8198308791 59.4160840029 139 -48.7559831527 -2.18448595815e-16 -17.8869553472 -8.0574167573 8.5563e-09 -1.78448590715e-16 -3.62434489189e-15 -186.768719074 59.4160812427 5.7917e-09 59.4160838065
1 8.9368420146 -8.81635880744 51.322288687 140 -38.2578303886 -7.599397794e-18 31.1071195909 -12.5660022246 1.0621e-09 -6.73409877065e-17 -3.51680455807e-15 -141.589326306 51.3222874379 -1.45845e-08 51.3222885482
1 7.1891343962 -14.4646151383 62.3981134331 141 -40.1815468394 -1.61025998305e-16 9.93623007792 -18.3222358727 1.0621e-09 -6.96922180164e-17 -3.52694108998e-15 -132.06643898 62.3981110955 1.45845e-08 62.3981133251
1 16.7894384936 -26.0715244463 47.3725683673 142 -25.5556750862 -4.88187894223e-17 29.9201922976 -19.493556738 3.195e-10 -1.96297975342e-16 -3.50247445486e-15 -138.550443905 47.3725674532 -8.7173e-09 47.3725681989
1 6.03754420719 -22.4695363717 62.4765751758 143 -58.5468507412 -1.41562752008e-16 1.68951017272 -19.6930220955 3.195e-10 -2.10031033912e-16 -3.60008224977e-15 -166.96002183 62.4765725949 8.7173e-09 62.476574961
1 5.77810703177 -23.5826630293 60.1245914751 144 -18.6491705302 -5.14616362517e-17 44.5783212594 -6.40930081129 9.5121e-09 -2.05532345685e-17 -3.59383636132e-15 -180.488182219 60.1245892645 -6.175e-09 60.1245912322
1 19.8847282996 -8.41638854107 56.0859404255 145 -66.2204399022 -1.10593400203e-16 3.99624046964 -1.65343899557 9.5121e-09 -1.26818045442e-16 -3.68700104371e-15 -177.181578313 56.0859383392 6.175e-09 56.0859402266
1 4.56429338079 -18.2878831785 58.3721743779 146 -34.5332683187 -1.39480586531e-16 25.1110172174 -1.11084978569 4.6412e-09 -2.29865049627e-17 -3.54203358204e-15 -186.645956521 58.3721724816 -6.581e-09 58.3721741597
1 22.9342292205 -7.04487498308 58.5612001283 147 -52.3270610009 -9.38509950344e-17 -7.27459021331 -2.05386587856 4.6412e-09 -1.15408169146e-16 -3.6343499712e-15 -158.539434763 58.5611977297 6.581e-09 58.5611999453
1 20.5245896131 -14.4683422402 58.2858516691 148 -61.00023596 -2.02929125188e-16 -6.45380564583 -12.9779811835 4.5702e-09 -2.2814717511e-16 -3.64237027051e-15 -157.078420564 58.2858489134 4.7944e-09 58.2858514406
1 -2.00459965289 -23.5591334202 59.6498433801 149 -52.2215655625 -9.75331312082e-17 20.3672331182 -5.66544426159 4.5702e-09 -1.35710152498e-16 -3.47079366387e-15 -166.28451192 59.6498408887 -4.7944e-09 59.6498430799
1 11.5929812534 -22.4336282261 51.6583688302 150 -56.1067360369 -1.22566977227e-16 21.953684246 -16.4688190666 8.42e-10 -1.73636142185e-16 -3.47604427628e-15 -127.354194214 51.6583677787 -1.0495e-08 51.6583686983
1 8.64551076243 -24.2975367584 60.3194825368 151 -32.8556407289 -1.47195687965e-16 20.2242736527 -19.2701263973 8.42e-10 -5.41191019743e-17 -3.4708119442e-15 -132.427261574 60.3194799276 1.0495e-08 60.3194823583
1 1.28033794492 -11.4612095878 56.5998279851 152 -85.6553267556 -1.99620512766e-16 32.4787046213 -11.9868951163 1.4514e-08 -4.87898298147e-17 -3.47812445709e-15 -139.193487532 56.5998255429 8.0368e-09 56.5998277533
1 20.2332827212 -7.36598062415 55.9563653025 153 -50.3611412319 -1.39785446399e-16 25.2665079489 -15.8432239953 1.4514e-08 -1.73363428636e-16 -3.47727463046e-15 -153.607869456 55.9563634869 -8.0368e-09 55.9563650808
1 14.1869183951 -3.06197143981 56.8251497806 154 -54.8193965954 -1.67443091526e-16 52.5003576309 -14.7526226424 1.08417e-08 5.69776832336e-17 -3.72683973174e-15 -151.694165086 70.7281874714 7.432e-09 56.8251497468
1 12.4134996185 -15.6887050214 27.9337264155 155 -24.8145551192 7.08497769286e-18 -30.5310337743 -20.9301129745 1.08406e-08 -8.8152308985e-17 -3.29831281961e-15 -136.568721145 45.1743335234 -7.4321e-09 45.1743338986
1 15.0483894663 -22.2352378867 58.864449319 156 -59.0932242671 -1.09833623717e-16 -16.7019093703 -6.22581784637 7.7856e-09 -1.31903647703e-16 -3.57433792678e-15 -189.439793741 58.8644467675 6.251e-09 58.8644491482
1 17.8202938233 -27.4483126025 58.1342885356 157 -14.1594185742 4.37355586908e-18 9.13175657918 -15.3823722831 7.7853e-09 -1.21465433441e-16 -3.32293101521e-15 -130.411376619 58.1342864036 -6.2512e-09 58.1342882945
1 11.0256477522 -33.1220425807 58.3936971538 158 -2.15427248249 1.5969748027e-17 17.8725922745 -8.17784672617 1.02603e-08 -8.74704860998e-17 -3.45768830425e-15 -173.726784715 58.3936949616 -5.2706e-09 58.3936968799
1 12.4391902124 -13.0645835039 59.5849633297 159 -58.41924676 -2.45832262211e-16 -10.4708796761 -5.92548625286 1.02603e-08 -7.56003273362e-17 -3.67073746957e-15 -156.694364166 59.5849613053 5.2706e-09 59.5849631764
1 7.77009665332 -13.5860525847 56.6939883535 160 -59.20493572 -2.01671427274e-16 28.0906398193 -3.76911512419 1.31184e-08 -1.35936593208e-16 -3.44875280748e-15 -197.440795506 56.6939863864 -1.25904e-08 56.6939881259
1 15.1132321816 -15.1311160623 55.6501145236 161 -73.3262219558 -1.44417320605e-16 -14.6595562912 -12.1547482767 1.31184e-08 -1.45927073227e-16 -3.69944412277e-15 -152.192435135 55.6501127995 1.25904e-08 55.6501143194
1 21.4113508964 -16.5436091988 64.3411333662 162 -58.5968400431 4.18655909411e-17 -20.2431111517 -14.5363548646 9.798e-09 -1.25602384467e-16 -3.66356396409e-15 -148.055702846 77.0558534484 7.1252e-09 64.3411333505
1 5701395.8667 2751333.19225 31.5924831004 163 14.088216543 1.00011651802e-16 4.28018803988 306969.960353 9.7969e-09 -9.26864972373e-17 -3.5116520564e-15 -182.980977927 49.401672884 -7.1252e-09 49.4016739984
1 12.0988149067 -17.3051078922 60.2285494716 164 -32.8798104808 -2.7621228576e-17 16.6388911256 -11.201589223 7.6007e-09 -1.42433662737e-16 -3.70639995689e-15 -158.212045642 73.3999578645 7.2249e-09 60.2285494916
1 13.1509085178 -22.1772609673 39.5830464394 165 6.46049462551 -1.20030175716e-16 -25.176164017 -11.124026108 7.5968e-09 -1.63852295417e-16 -3.41846400943e-15 -183.983586131 59.372022055 -7.2271e-09 59.3720240574
1 1.6393864409 -19.6705697675 58.4717387532 166 -40.8844757175 -2.02931010079e-18 34.0897066371 -11.8393023217 3.976e-09 -1.27894630485e-16 -3.35734672594e-15 -161.333790926 58.4717369276 -6.2448e-09 58.471738558
1 19.2759516063 -12.6725191482 54.8435242314 167 -52.5858571747 -9.04238906909e-17 -32.3892256764 -15.632526704 3.976e-09 -1.42147772547e-16 -3.74531514183e-15 -181.774772619 54.843522688 6.2448e-09 54.8435240502
1 17.6289262436 -26.7963811474 57.74556908 168 -18.2884816205 6.62443018949e-17 27.2877492241 -11.3632158378 8.3264e-09 -3.51171047488e-17 -3.53476355401e-15 -158.772260764 57.7455672438 -2.8447e-09 57.7455688717
1 15.9078319964 -21.8665561734 58.4193349858 169 -63.4748392717 -2.23976068082e-16 6.6963090008 -8.89131202981 8.3264e-09 -1.36655523043e-16 -3.68868861638e-15 -169.524890877 58.4193323084 2.8447e-09 58.4193347501
1 11.6722705562 -17.4038191471 57.524187885 170 -45.2287393728 -1.96393689738e-16 -23.0775766563 -6.36696814556 7.5596e-09 -7.42293566091e-17 -3.75564207092e-15 -192.382350848 57.5241857616 1.08862e-08 57.5241877091
1 1768114.34321 2139320.86193 61.7160989992 171 -2.13720847253 7.53749406248e-17 61.1831113726 -482455.078495 1.40398e-08 -8.70828574855e-17 -3.39175517985e-15 -210.525823433 61.7160963268 -3.2346e-09 61.716098701
1 6.84593176913 -21.7992958183 57.7524049818 172 -40.3121593715 -8.56443830337e-17 41.3397899727 -12.3559360134 1.40398e-08 -2.04742022009e-16 -3.64427431188e-15 -152.550165853 57.7524031884 3.2346e-09 57.7524047637
1 25.4062764204 -7.05371437307 58.4971904619 173 -24.24064611 5.97875934326e-17 -43.5119248892 -10.4863967631 6.5375e-09 -1.78203707148e-16 -3.71633332843e-15 -190.705936415 71.789136026 7.2249e-09 58.4971904899
1 13.8026934565 -40.0729650069 28.8921673297 174 -4.84076641728 -4.91112604071e-18 15.901083961 -13.4112208806 6.5336e-09 -1.73296253534e-16 -3.43619601154e-15 -166.576527549 45.9864216846 -7.2271e-09 45.9864226478
1 10.7857346562 -17.767310732 51.3390513753 175 -15.0904762605 -2.37123111302e-17 55.0627818458 -20.5450834014 1.7118e-09 -7.50697578291e-17 -3.489015387e-15 -139.697028989 51.3390503004 -1.19781e-08 51.3390512265
1 17.585714163 -19.7114671649 61.5245609569 176 -60.3391768015 -6.83971409724e-17 2.92539127631 -5.14676108541 1.7118e-09 -3.24742142229e-17 -3.51310611274e-15 -160.103900736 61.5245574778 1.19781e-08 61.5245607798
1 -11281456.2915 4585599.68519 57.7632229232 177 -75.3239527026 -1.00177916602e-16 -5.94133594292 -57769026.486 8.4375e-09 -2.11519053486e-16 -3.65900478458e-15 -161.829588556 57.7632212212 1.46286e-08 57.7632227885
1 1.29318582535 -14.6158774416 54.1658122197 178 -33.7807077235 -4.66168559157e-17 26.1487655944 -16.9177786485 8.4375e-09 -8.799428978e-17 -3.5810082789e-15 -175.91772182 54.1658105983 -1.46286e-08 54.1658120123
1 13.6777994805 -12.1185210299 58.7497689502 179 -47.2403723537 -1.96621772476e-16 19.688157746 -12.1039205809 7.9511e-09 -1.16561530001e-16 -3.76454595888e-15 -176.049198616 58.7497667406 1.17063e-08 58.7497687507
1 23.3045325129 -22.1254419424 56.3682103049 180 -17.2936880187 -1.51655380198e-16 -30.2964243653 -13.8803343357 6.2185e-09 -1.96445926563e-16 -3.72283352372e-15 -178.527994415 56.3682079898 9.8688e-09 56.3682100512
1 9.94135437294 -13.1495699835 57.3143246435 181 -45.5144199028 -2.18494171211e-17 33.9220769632 -7.58937847146 6.1982e-09 -6.82520448084e-17 -3.53474737816e-15 -187.322665834 57.3143229095 -9.8856e-09 57.3143244431
1 6.86988351786 -21.544177827 55.6051299236 182 -45.2815844143 -6.08102886676e-17 39.8075281475 -18.8594441489 1.21875e-08 -1.2982333992e-17 -3.58639530977e-15 -130.776775549 55.6051283216 1.4644e-08 55.6051297092
1 8.0032503564 -11.9865805851 60.057475173 183 -46.203491369 -1.77271881246e-16 41.1761536266 -10.8706912403 1.21875e-08 -1.5322529358e-16 -3.60265440266e-15 -176.115061057 60.0574728675 -1.4644e-08 60.0574749139
1 5398680.98995 1951615.14369 58.8261750178 184 -42.0304072981 -1.78553422907e-16 29.8450310207 -2085679.21128 1.09191e-08 -1.02234481975e-16 -3.5220164519e-15 -169.646199906 58.8261728983 -8.4226e-09 58.8261747671
1 18.2315140225 -18.9646790839 56.5309386617 185 -39.2438657868 -1.68522384674e-16 12.2395756569 -8.06992843124 1.09208e-08 -9.97036599588e-17 -3.56742194353e-15 -170.510257767 56.5309364974 8.4225e-09 56.5309384629
1 10.3785208235 -11.4986559412 52.7603530356 186 -53.8348867115 -9.74632122678e-17 41.48882295 -16.5115373854 2.8125e-09 -1.15560910741e-16 -3.56430137539e-15 -143.040173813 52.7603518064 -1.46516e-08 52.7603528871
1 4.2725367134 -14.8771312462 61.7311873032 187 -45.9274106803 -1.28753237425e-16 16.1589599856 -13.6909885837 2.8125e-09 -8.12912919242e-17 -3.49030858765e-15 -152.286982847 61.7311849224 1.46516e-08 61.7311871726
1 14.9544312529 -12.4386520968 57.3373603522 188 -63.8808591339 -1.63823975218e-16 0.173246242214 -19.977527762 6.7297e-09 -1.62424624142e-16 -3.68473474092e-15 -128.893812517 57.3373583888 9.0639e-09 57.3373601817
1 15.0600079055 -28.4084822905 57.8394513837 189 -15.0029817033 -2.22718908277e-17 34.6529384377 -10.6354136412 6.7083e-09 -3.0263936807e-17 -3.44576553853e-15 -150.519259645 57.8394496367 -9.0808e-09 57.8394512241
1 -2.0944031255 -27.4087742127 48.365572172 190 -9.58404360064 -3.72876080079e-17 73.9008727314 -1.19458524153 8.511e-10 -7.05706766543e-18 -3.52275716734e-15 -159.845545625 48.3655711956 -8.9409e-09 48.3655720142
1 10.9691889829 -25.4471204593 62.4323363042 191 -55.2751354835 -1.10817880982e-16 13.5718203828 -14.4851581581 8.511e-10 -3.57242619474e-17 -3.55081069488e-15 -168.643465894 62.4323335246 8.9409e-09 62.4323361272
1 4.52798674569 -14.614039272 57.9029206011 192 -37.7783979783 -1.41500023397e-16 7.5090076472 -15.0368476692 6.5557e-09 -1.22968730651e-16 -3.56734211657e-15 -159.804323137 57.9029176158 1.25809e-08 57.9029203586
1 2.88462733982 -14.7275510474 58.9041219036 193 -51.5168866584 -1.54066323399e-16 8.3864944324 -14.9631917427 7.4137e-09 -1.70853460813e-16 -3.65780328529e-15 -141.89635341 58.9041192243 1.25649e-08 58.9041216621
1 7.73409987243 -21.3916485098 55.4420844144 194 -44.100993195 -6.16004253354e-17 21.3803198291 -8.8795143057 7.3872e-09 6.11098194979e-17 -3.60115741916e-15 -163.921987992 55.4420823975 -1.25516e-08 55.4420840879
1 -995224.391482 -788067.602543 54.5805368262 195 -29.4522498173 -5.06668184231e-17 28.9364269589 -3458081.79036 6.5285e-09 5.06717239106e-19 -3.58290003386e-15 -154.103102891 54.5805356512 -1.25602e-08 54.5805366692
1 7.06505644752 -29.5122871625 48.4660685196 196 -34.0861129007 -3.90680465873e-17 30.5015651238 -8.87840046361 8.273e-10 -1.17196578004e-16 -3.47777612908e-15 -184.592073778 48.4660672942 -9.5178e-09 48.4660683318
1 5.63618951298 -16.3786084507 61.6513194758 197 -94.5896166324 -2.22825784155e-16 3.11847035659 -10.8349895655 8.273e-10 -1.32529657366e-16 -3.63420865497e-15 -172.644369514 61.6513165634 9.5178e-09 61.6513192954
1 1405130.12082 -1276383.40856 52.8055176792 198 -49.2960961944 -6.24600512923e-17 35.7502916882 10209774.4409 3.5228e-09 -1.5642738055e-16 -3.475467028e-15 -149.655268494 52.8055160197 -1.41094e-08 52.8055174715
1 4.95274556632 -16.0049333627 56.101796614 199 -66.9246959836 -2.91516347297e-16 8.7466632714 -17.2476993154 3.5228e-09 -7.51971525805e-17 -3.61037524405e-15 -178.72505424 56.1017939129 1.41094e-08 56.1017963812
1 8.73119763 -29.1758321911 59.914384921 200 -24.4666088164 -4.37545807976e-18 37.885158615 -17.2767703464 7.4831e-09 4.0081709103e-18 -3.52972128391e-15 -146.149074413 59.9143824304 -1.08363e-08 59.914384576
1 16.9877108065 -22.8200656856 55.321127942 201 -33.5177468024 1.09539677354e-18 42.3625623398 -17.7760231136 7.8893e-09 6.76886088242e-17 -3.52369155105e-15 -121.894244019 55.3211265287 -1.1652e-08 55.32112774
1 4.18097053024 -12.8595592882 56.0528676519 202 -53.7316404448 -1.05162740873e-16 41.824145934 -13.4662937159 1.31331e-08 -7.26614665423e-17 -3.60538213257e-15 -144.283633625 56.0528657231 3.1061e-09 56.0528674336
1 2420120.89542 6171590.17545 59.0324122779 203 -21.3151594671 -7.02066565115e-17 39.0330869907 -3569124.76892 1.31331e-08 -1.36836174257e-16 -3.57234910331e-15 -168.275821809 59.0324103677 -3.1061e-09 59.0324120539
1 12.6202066569 -34.0162148433 52.4675430909 204 7.16875933246 6.61047063942e-17 82.372298334 -9.56390414892 3.0801e-09 -2.14882537635e-17 -3.5616141986e-15 -158.763207445 52.467541619 -1.33021e-08 52.4675429001
1 15.442487981 -17.4486959055 59.2280512326 205 -45.1090772774 -2.02227451634e-16 8.89728145929 -17.5087816262 3.0801e-09 6.68756906678e-17 -3.5333238055e-15 -172.546666163 59.2280483293 1.33021e-08 59.2280510007
1 14.3589061961 -22.7002251926 57.5455826425 206 -70.3947021207 -1.41082328105e-16 -12.6829808702 -8.70461434229 9.9587e-09 -2.68345051039e-16 -3.74217203079e-15 -165.238062186 57.5455805473 8.8194e-09 57.5455824378
1 7.4063345014 -25.1632008534 57.8610302671 207 -40.5813256686 -1.70707483042e-17 39.6092399851 -4.67250339761 9.9498e-09 -2.07678172576e-16 -3.3202252344e-15 -180.004266389 57.8610279768 -8.8199e-09 57.8610300179
1 5.74625346345 -9.15330596281 61.6530911416 208 -40.9806411425 -1.51129173013e-16 22.612147088 -17.4256002045 3.581e-10 -1.67920670846e-16 -3.58399233381e-15 -180.800100122 61.6530881844 1.25873e-08 61.6530909995
1 4.03526250666 -29.5392618746 50.7445924341 209 -23.8789178766 -3.50873786784e-17 24.8179678788 -11.7596226501 3.581e-10 -6.03737425502e-17 -3.33737917538e-15 -144.153184788 50.7445909389 -1.25873e-08 50.7445922486
1 18.1406588919 -21.129371253 49.1989313709 210 -40.4645652637 -1.03787372747e-16 37.0172024498 -19.0248689038 2.957e-10 -1.72180953911e-16 -3.52824465742e-15 -140.404387895 49.1989302588 -1.00236e-08 49.1989312294
1 7.35787271216 -6.40321385919 63.4217984381 211 -23.6295445641 -2.68375781002e-17 31.2810305048 -24.7764324311 2.957e-10 -2.141005127e-17 -3.34997109321e-15 -121.069258756 63.4217952819 1.00236e-08 63.4217982471
1 -1318853.13341 -1376.06591261 58.4547392858 212 -95.9861778708 -9.74082679737e-17 8.70419029024 -1680749.39363 1.25093e-08 -1.06161982174e-16 -3.62647493456e-15 -150.247795536 58.4547371404 1.18361e-08 58.454739132
1 8207794.43513 170019.528276 56.8488135634 213 -88.6505019493 -6.47868832956e-17 -15.3385443751 -2324802.21576 1.27214e-08 -5.39491943179e-17 -3.60606894448e-15 -164.511173291 56.8488107072 1.093e-08 56.8488133584
1 14169503.2556 -428543.042376 57.1440588426 214 -44.0225934905 1.29284171604e-17 16.0111007994 -4179301.11644 1.25089e-08 -1.80849832452e-16 -3.4128416504e-15 -197.006136667 57.1440568306 -1.18361e-08 57.1440586139
1 20.052168459 -22.4192888823 60.2685898976 215 -17.3081118543 -1.76946865124e-17 15.3170339478 -19.457019216 1.2721e-08 -2.70546076913e-16 -3.56872858803e-15 -140.302862802 60.2685877773 -1.093e-08 60.2685896515
1 14.6336379894 -36.9656932447 59.0883961778 216 -3.6350843624 1.35722068861e-17 39.6180342604 -14.4044305103 6.5179e-09 3.07735579468e-17 -3.51995970321e-15 -142.244969907 59.0883940447 -1.07608e-08 59.0883959697
1 15.1843486538 -24.00121538 55.1621936812 217 -21.1624261395 -1.74856151332e-18 40.8984927965 -10.8407236867 6.0654e-09 -1.6852490497e-16 -3.42200011409e-15 -161.417398131 55.162191918 -1.15851e-08 55.1621934731
1 19.1637714994 -12.2439953427 58.5768170924 218 -62.2085352998 -2.4865918535e-16 -15.7763119202 -12.9393802078 6.0949e-09 -2.31391132501e-16 -3.7183573423e-15 -176.48763375 58.576814598 1.16038e-08 58.576816937
1 9.30550265116 -1.37032727996 55.8745360747 219 -70.3598534217 -2.19930581597e-16 16.7726436309 -12.0343664147 6.5615e-09 -9.16325190185e-17 -3.51964612334e-15 -156.647312022 55.8745335667 1.07678e-08 55.8745358896
1 9.62079906168 -22.7103257814 50.1911338925 220 -26.3540387605 -7.25702207977e-17 64.7093761968 -12.2577433943 1.3737e-09 -1.45420034665e-16 -3.47683273674e-15 -146.020107378 50.1911328563 -9.9892e-09 50.1911337489
1 5.59210908971 -15.1252845783 59.7059834225 221 -28.1624026428 -1.40415198089e-16 17.3995926529 -15.6484667819 1.3737e-09 -1.39890082096e-16 -3.55463651705e-15 -143.108408493 59.7059806065 9.9892e-09 59.7059832154
